id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type,stream_type
0,0,2401:4900:629d:c5b9:cdb:1177:4bf9:a21f,6c:6a:77:37:be:9b,6c:6a:77,49227,2404:a800:6:80::d,66:3a:1a:d5:4b:24,66:3a:1a,443,17,6,0,0,1678458131745,1678458158890,27145,8025,7225508,1678458131745,1678458158890,27145,2603,260605,1678458131844,1678458158889,27045,5422,6964903,87,900.3748286604351,560.5759356906049,1292,95,100.11717249327718,54.858707698010434,1188,87,1284.563445223166,92.50551634522584,1292,0,3.382976071784638,133.3910833549249,9829,0,10.43235972328976,235.53577018582223,9863,0,4.988931931377969,164.11753243672982,9878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,1
2,0,2401:4900:629d:c5b9:cdb:1177:4bf9:a21f,6c:6a:77:37:be:9b,6c:6a:77,49227,2404:a800:6:80::d,66:3a:1a:d5:4b:24,66:3a:1a,443,17,6,0,0,1678458178527,1678458202509,23982,7729,6700663,1678458178527,1678458202403,23876,2731,274271,1678458178577,1678458202509,23932,4998,6426392,88,866.9508345193412,571.3653321829539,1292,95,100.42878066642268,46.22817630972408,1193,88,1285.7927170868338,84.43930274753271,1292,0,3.103260869565219,155.22636530334933,11856,0,8.745787545787552,262.11354604653815,11893,0,4.78927356413847,196.0912462158537,11929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,1
0,0,2404:a800:6:34::11,66:3a:1a:d5:4b:24,66:3a:1a,443,2401:4900:629d:c5b9:cdb:1177:4bf9:a21f,6c:6a:77:37:be:9b,6c:6a:77,58843,17,6,0,0,1678458323545,1678458348370,24825,4065,3902342,1678458323545,1678458348370,24825,2953,3789431,1678458323546,1678458347997,24451,1112,112911,88,959.9857318573194,534.8858990413005,1292,88,1283.2478835082948,100.12005082056038,1292,95,101.53866906474823,67.61904418890363,1192,0,6.108513779527558,203.0074394303001,10081,0,8.409552845528474,248.3708870689404,10417,0,22.008100810080965,393.7894129304641,10279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,1
0,0,2401:4900:629d:c5b9:cdb:1177:4bf9:a21f,6c:6a:77:37:be:9b,6c:6a:77,58843,2404:a800:6:34::11,66:3a:1a:d5:4b:24,66:3a:1a,443,17,6,0,0,1678458390192,1678458407044,16852,4792,4561225,1678458390192,1678458406918,16726,1341,133141,1678458390192,1678458407044,16852,3451,4428084,88,951.8416110183636,538.963489713504,1292,95,99.28486204325128,48.67089588750293,1196,88,1283.1306867574606,100.80500341313636,1292,0,3.5174285117929567,197.3812257713428,13660,0,12.482089552238806,374.48565929058105,13707,0,4.884637681159438,234.11894893751813,13749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,1
18,0,2401:4900:629d:c5b9:cdb:1177:4bf9:a21f,6c:6a:77:37:be:9b,6c:6a:77,60517,2404:a800:6:b::1e,66:3a:1a:d5:4b:24,66:3a:1a,443,17,6,0,0,1678458470632,1678458486851,16219,2261,2099078,1678458470632,1678458486825,16193,677,84350,1678458471264,1678458486851,15587,1584,2014728,85,928.3847854931456,547.4171983439622,1292,95,124.59379615952736,164.68629535761386,1292,85,1271.924242424244,147.7804899882137,1292,0,7.176548672566358,75.95254499505631,3266,0,23.9541420118343,142.12943281286672,3266,0,9.846493998736582,96.40289487538772,3543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.YouTube,Media,0,6,rr11---sn-ci5gup-h55l.googlevideo.com,8338ec4471b6320d1d466bfcc62c926c,,,,1
10,0,2401:4900:629d:c5b9:cdb:1177:4bf9:a21f,6c:6a:77:37:be:9b,6c:6a:77,60517,2404:a800:6:b::1e,66:3a:1a:d5:4b:24,66:3a:1a,443,17,6,0,0,1678458510420,1678458528138,17718,6045,5638011,1678458510420,1678458528123,17703,1796,178620,1678458510490,1678458528138,17648,4249,5459391,88,932.6734491315132,547.6819416086556,1292,95,99.4543429844098,49.98135170973703,1202,88,1284.8649093904428,90.15269070177446,1292,0,2.9315023163467906,168.83131575394663,13017,0,9.862395543175491,310.491040422528,13040,0,4.154425612052727,202.8721742169992,13081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,1
7,0,2401:4900:629d:c5b9:cdb:1177:4bf9:a21f,6c:6a:77:37:be:9b,6c:6a:77,54807,2404:a800:6:149::d,66:3a:1a:d5:4b:24,66:3a:1a,443,17,6,0,0,1678458548543,1678458576146,27603,7159,6644869,1678458548543,1678458576146,27603,2163,222789,1678458549150,1678458576146,26996,4996,6422080,88,928.1839642408144,549.3642001522547,1292,95,102.99999999999996,75.20226195743894,1176,88,1285.4443554843892,86.7058095145218,1292,0,3.85624476110646,140.6201970975484,10101,0,12.767345050878824,256.5388839341528,10119,0,5.404604604604617,178.52189428444174,10337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,1
1,0,2401:4900:629d:c5b9:cdb:1177:4bf9:a21f,6c:6a:77:37:be:9b,6c:6a:77,54807,2404:a800:6:149::d,66:3a:1a:d5:4b:24,66:3a:1a,443,17,6,0,0,1678458616543,1678458639385,22842,5632,5456957,1678458616543,1678458639313,22770,1501,150070,1678458616601,1678458639385,22784,4131,5306887,88,968.9199218749998,530.4424581090054,1292,95,99.9800133244504,53.79586973241069,1182,88,1284.6494795449075,91.93863945737856,1292,0,4.05647309536494,161.21190562540286,8192,0,15.179999999999993,312.6664758974009,8192,0,5.516707021791785,189.5358387861208,8242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,1
1,0,2401:4900:629d:c5b9:cdb:1177:4bf9:a21f,6c:6a:77:37:be:9b,6c:6a:77,54807,2404:a800:6:149::d,66:3a:1a:d5:4b:24,66:3a:1a,443,17,6,0,0,1678458669688,1678458675850,6162,2867,2547120,1678458669688,1678458675842,6154,931,93395,1678458669730,1678458675850,6120,1936,2453725,88,888.426927101499,564.6393303931336,1292,95,100.3168635875403,48.36836170719827,1181,88,1267.4199380165276,168.92477354278716,1292,0,2.150034891835306,55.08775003743816,2814,0,6.61720430107527,101.4563262725518,2814,0,3.16279069767442,75.36510827608147,3181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,1
3,0,2401:4900:629d:c5b9:cdb:1177:4bf9:a21f,6c:6a:77:37:be:9b,6c:6a:77,65277,2404:6800:4003:21::6,66:3a:1a:d5:4b:24,66:3a:1a,443,17,6,0,0,1678458711121,1678458713210,2089,2292,2326267,1678458711121,1678458713153,2032,527,52991,1678458711366,1678458713210,1844,1765,2273276,88,1014.9506980802786,504.43707683146346,1292,95,100.55218216318784,67.19859216498024,1188,88,1287.9750708215322,68.9258075896097,1292,0,0.9118288956787436,5.662571107236513,236,0,3.8631178707224345,11.90871185602749,236,0,1.0453514739229013,3.573105873407428,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,1
2,0,2401:4900:629d:c5b9:cdb:1177:4bf9:a21f,6c:6a:77:37:be:9b,6c:6a:77,57273,2404:a800:6:80::11,66:3a:1a:d5:4b:24,66:3a:1a,443,17,6,0,0,1678458767655,1678458793530,25875,6556,5689136,1678458767655,1678458793478,25823,2298,231526,1678458768011,1678458793530,25519,4258,5457610,87,867.7754728492979,571.3061234811721,1292,95,100.75108790252384,57.27164769066288,1170,87,1281.7308595584775,108.73925206169484,1292,0,3.947368421052633,146.8328006685409,7943,0,11.24205485415761,249.2258251895664,7964,0,5.994597134132026,184.97522496913248,7985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,1
2,0,2401:4900:629d:c5b9:cdb:1177:4bf9:a21f,6c:6a:77:37:be:9b,6c:6a:77,57273,2404:a800:6:80::11,66:3a:1a:d5:4b:24,66:3a:1a,443,17,6,0,0,1678458813371,1678458838045,24674,6089,5440348,1678458813371,1678458838030,24659,1998,199967,1678458813444,1678458838045,24601,4091,5240381,88,893.4715059944161,562.8033734843547,1292,95,100.08358358358365,46.82323294568624,1176,88,1280.953556587633,112.84191635638255,1292,0,4.052890932982927,157.45784636159357,8758,0,12.348022033049562,278.07237917215093,8817,0,6.0149144254278655,195.98197176672667,8808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,1
0,0,2404:a800:6:80::c,66:3a:1a:d5:4b:24,66:3a:1a,443,2401:4900:629d:c5b9:cdb:1177:4bf9:a21f,6c:6a:77:37:be:9b,6c:6a:77,57655,17,6,0,0,1678458867954,1678458897713,29759,8622,8063896,1678458867954,1678458897713,29759,6089,7807198,1678458867954,1678458897674,29720,2533,256698,86,935.2697749941988,546.5412474556,1292,86,1282.1806536377064,106.73291644808955,1292,95,101.34149230161866,67.29881846869554,1157,0,3.4519197308896934,131.6838684900399,8564,0,4.888140604467804,161.94108862771495,8828,0,11.737756714060035,245.53435697381903,8609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,1
3,0,2401:4900:629d:c5b9:cdb:1177:4bf9:a21f,6c:6a:77:37:be:9b,6c:6a:77,57655,2404:a800:6:80::c,66:3a:1a:d5:4b:24,66:3a:1a,443,17,6,0,0,1678458911857,1678458935163,23306,5766,5074073,1678458911857,1678458935073,23216,1953,195472,1678458912190,1678458935163,22973,3813,4878601,87,879.9987859868204,567.4845016993423,1292,95,100.0880696364568,52.36131590878964,1162,87,1279.4652504589562,119.914137966204,1292,0,4.042671292281011,157.59312344689587,7243,0,11.893442622950824,276.07544693775066,7312,0,6.026495278069265,196.99087533593996,7483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,1
3,0,2401:4900:629d:c5b9:cdb:1177:4bf9:a21f,6c:6a:77:37:be:9b,6c:6a:77,59727,2404:a800:6:80::c,66:3a:1a:d5:4b:24,66:3a:1a,443,17,6,0,0,1678458985182,1678459012345,27163,5768,4862970,1678458985182,1678459012345,27163,2155,223933,1678458985405,1678459012331,26926,3613,4639037,88,843.0946601941735,576.3476920205117,1292,96,103.9132250580048,38.880365355286486,1162,88,1283.9847771934674,95.04355264816732,1292,0,4.710074562164053,221.61136123669905,16523,0,12.610492107706587,364.8998018613569,16608,0,7.454595791805086,283.46656833288625,16668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,1
9,0,2401:4900:629d:c5b9:cdb:1177:4bf9:a21f,6c:6a:77:37:be:9b,6c:6a:77,59727,2404:a800:6:80::c,66:3a:1a:d5:4b:24,66:3a:1a,443,17,6,0,0,1678459035127,1678459050654,15527,2873,2573182,1678459035127,1678459050654,15527,937,95043,1678459035219,1678459050654,15435,1936,2478139,88,895.6428820048744,561.6288771790357,1292,96,101.43329775880468,47.52032944527559,1161,88,1280.0304752066063,117.49066531058088,1292,0,5.406337047353762,267.3081500688502,14325,0,16.588675213675216,468.22540008352496,14325,0,7.976744186046528,327.0131761095719,14385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,1
9,0,2401:4900:629d:c5b9:cdb:1177:4bf9:a21f,6c:6a:77:37:be:9b,6c:6a:77,57526,2404:a800:6:80::11,66:3a:1a:d5:4b:24,66:3a:1a,443,17,6,0,0,1678459094337,1678459113629,19292,6127,5304372,1678459094337,1678459113587,19250,2158,217693,1678459094612,1678459113629,19017,3969,5086679,87,865.7372286600316,571.8076526811531,1292,95,100.8772011121408,54.13568548025938,1185,87,1281.602166792646,109.74812946336284,1292,0,3.1492001305909274,129.6106266940067,7718,0,8.92443208159483,224.3754997332219,8027,0,4.792590725806451,163.3782677010226,7859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,1
3,0,2401:4900:629d:c5b9:cdb:1177:4bf9:a21f,6c:6a:77:37:be:9b,6c:6a:77,57526,2404:a800:6:80::11,66:3a:1a:d5:4b:24,66:3a:1a,443,17,6,0,0,1678459135793,1678459160470,24677,5653,5404492,1678459135793,1678459160459,24666,1567,156777,1678459136218,1678459160470,24252,4086,5247715,88,956.0396249778846,537.0034800976083,1292,95,100.04913848117428,58.5618796867907,1189,88,1284.31595692609,93.8906302715054,1292,0,4.366065109695688,131.4090642669869,6625,0,15.750957854406114,250.7214317543177,6669,0,5.936842105263142,158.87124628298858,6694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,1
6,0,2401:4900:629d:c5b9:cdb:1177:4bf9:a21f,6c:6a:77:37:be:9b,6c:6a:77,57526,2404:a800:6:80::11,66:3a:1a:d5:4b:24,66:3a:1a,443,17,6,0,0,1678459197461,1678459206305,8844,2975,2687018,1678459197461,1678459206305,8844,960,100201,1678459197524,1678459206296,8772,2015,2586817,87,903.199327731091,558.3293315787995,1292,95,104.37604166666672,57.76276722360882,1190,87,1283.780148883375,98.24709846342692,1292,0,2.9737726967047777,8.268898977665648,273,0,9.222106360792486,14.431021277072624,274,0,4.35551142005958,10.432415706729277,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,1
0,0,2404:a800:6:80::d,66:3a:1a:d5:4b:24,66:3a:1a,443,2401:4900:629d:c5b9:cdb:1177:4bf9:a21f,6c:6a:77:37:be:9b,6c:6a:77,56669,17,6,0,0,1678459239646,1678459269590,29944,6429,5911833,1678459239646,1678459269590,29944,4475,5717482,1678459239646,1678459269581,29935,1954,194351,87,919.5571628558082,553.5132300191765,1292,87,1277.6496089385475,129.50305846475044,1292,95,99.46315250767644,57.04814150384548,1188,0,4.658369632856256,30.010137231608734,2143,0,6.692892266428241,39.704599016899735,2394,0,15.327700972862264,54.59437924899112,2148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,1
11,0,2401:4900:629d:c5b9:cdb:1177:4bf9:a21f,6c:6a:77:37:be:9b,6c:6a:77,56669,2404:a800:6:80::d,66:3a:1a:d5:4b:24,66:3a:1a,443,17,6,0,0,1678459356298,1678459376363,20065,2955,2835103,1678459356298,1678459376363,20065,810,81931,1678459356381,1678459376347,19966,2145,2753172,88,959.4257191201352,534.7229119533057,1292,95,101.1493827160494,52.118066552549415,1194,88,1283.5300699300717,97.64005514489672,1292,0,6.792484766418419,309.7404273543859,16832,0,24.80222496909765,591.908093401879,16832,0,9.312500000000002,364.7625059943544,16887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,1
0,0,2404:a800:6:147::f,66:3a:1a:d5:4b:24,66:3a:1a,443,2401:4900:629d:c5b9:cdb:1177:4bf9:a21f,6c:6a:77:37:be:9b,6c:6a:77,64353,17,6,0,0,1678459402065,1678459431967,29902,2578,2211142,1678459402065,1678459431967,29902,1655,2110869,1678459402065,1678459431967,29902,923,100273,87,857.6966640806835,571.2983846570228,1292,87,1275.4495468277955,137.22295721267312,1292,95,108.63813651137588,59.18551606537653,1200,0,11.603414823438102,163.1965823522052,8237,0,18.078597339782345,210.3614033360639,8516,0,32.43167028199567,274.10496771884954,8292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,1
1,0,2404:a800:6:147::f,66:3a:1a:d5:4b:24,66:3a:1a,443,2401:4900:629d:c5b9:cdb:1177:4bf9:a21f,6c:6a:77:37:be:9b,6c:6a:77,64353,17,6,0,0,1678459442072,1678459466567,24495,6343,5928857,1678459442072,1678459466567,24495,4475,5738247,1678459442085,1678459466522,24437,1868,190610,84,934.708655210469,546.4388428317943,1292,84,1282.2898324022317,104.95590649558004,1292,95,102.03961456102758,67.93318446408526,1191,0,3.862346263008508,125.79207293152191,9713,0,5.474966472954838,154.0991284957184,9938,0,13.08891269416178,232.73266573047556,9758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,1
1,0,2401:4900:629d:c5b9:cdb:1177:4bf9:a21f,6c:6a:77:37:be:9b,6c:6a:77,64353,2404:a800:6:147::f,66:3a:1a:d5:4b:24,66:3a:1a,443,17,6,0,0,1678459490028,1678459517505,27477,2951,2819661,1678459490028,1678459517505,27477,821,84579,1678459490108,1678459517504,27396,2130,2735082,88,955.493392070486,537.1908096507881,1292,95,103.01948842874548,82.31758612587974,1190,88,1284.0760563380272,94.81035353321946,1292,0,9.314237288135594,414.9164732695594,22459,0,33.50853658536584,789.3946900809598,22526,0,12.868013151714424,503.0965999371074,23133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,1
0,0,2404:a800:6:147::f,66:3a:1a:d5:4b:24,66:3a:1a,443,2401:4900:629d:c5b9:cdb:1177:4bf9:a21f,6c:6a:77:37:be:9b,6c:6a:77,64353,17,6,0,0,1678459528529,1678459554281,25752,2742,2528261,1678459528529,1678459554281,25752,1896,2434785,1678459528535,1678459554281,25746,846,93476,88,922.0499635302688,548.8242795329068,1292,88,1284.16930379747,93.6733465792525,1292,95,110.49172576832156,61.17010371301326,1190,0,9.395111273257909,317.6826350366485,16523,0,13.589445910290264,389.7195391723819,16862,0,30.468639053254435,580.3533757812811,16755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,1
3,0,2401:4900:629d:c5b9:cdb:1177:4bf9:a21f,6c:6a:77:37:be:9b,6c:6a:77,49264,2404:a800:6:b::1e,66:3a:1a:d5:4b:24,66:3a:1a,443,17,6,0,0,1678459575680,1678459602819,27139,5835,5554091,1678459575680,1678459602819,27139,1642,172462,1678459576312,1678459602819,26507,4193,5381629,88,951.8579263067688,538.4300715322472,1292,95,105.03166869671128,85.01820557525845,1292,88,1283.4793703792038,98.70048336455784,1292,0,4.651868357901921,96.470244810671,7144,0,16.538086532602037,182.87309652509816,7166,0,6.323234732824419,125.75620084626183,7931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,1
1,0,2401:4900:629d:c5b9:cdb:1177:4bf9:a21f,6c:6a:77:37:be:9b,6c:6a:77,49264,2404:a800:6:b::1e,66:3a:1a:d5:4b:24,66:3a:1a,443,17,6,0,0,1678459612766,1678459640266,27500,4646,4430638,1678459612766,1678459640266,27500,1287,134160,1678459613016,1678459640266,27250,3359,4296478,84,953.6457167455884,537.6527206071482,1292,95,104.24242424242416,83.51202576645898,1187,84,1279.0943733253946,121.33401724747392,1292,0,5.920344456404717,102.10594357783935,6048,0,21.38413685847589,195.1967066053259,6048,0,8.114949374627768,130.8332426922512,6397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,1
0,0,2401:4900:629d:c5b9:cdb:1177:4bf9:a21f,6c:6a:77:37:be:9b,6c:6a:77,49264,2404:a800:6:b::1e,66:3a:1a:d5:4b:24,66:3a:1a,443,17,6,0,0,1678459647823,1678459669431,21608,6021,5758846,1678459647823,1678459669184,21361,1663,164191,1678459648235,1678459669431,21196,4358,5594655,87,956.460056469024,537.0233254713083,1292,95,98.73180998196044,51.27856479790385,1189,87,1283.766636071596,97.50837333781,1292,0,3.5893687707641155,95.0969590460399,6503,0,12.852587244284004,181.1776561744139,6503,0,4.864815239843929,113.41493312635323,6579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,1
2,0,2401:4900:629d:c5b9:cdb:1177:4bf9:a21f,6c:6a:77:37:be:9b,6c:6a:77,64414,2404:a800:6:7b::e,66:3a:1a:d5:4b:24,66:3a:1a,443,17,6,0,0,1678459698937,1678459725155,26218,5584,5172550,1678459698937,1678459725155,26218,1680,172234,1678459699023,1678459725154,26131,3904,5000316,88,926.316260744984,549.9119691626308,1292,95,102.52023809523826,65.46822839414367,1177,88,1280.8186475409866,113.61606262095091,1292,0,4.69604155471969,162.33697562494913,9528,0,15.61524717093507,306.79116431862326,9588,0,6.695106328465297,201.14462895435148,9842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,1
2,0,2401:4900:629d:c5b9:cdb:1177:4bf9:a21f,6c:6a:77:37:be:9b,6c:6a:77,64414,2404:a800:6:7b::e,66:3a:1a:d5:4b:24,66:3a:1a,443,17,6,0,0,1678459739309,1678459755000,15691,3538,3365488,1678459739309,1678459754792,15483,993,99965,1678459739485,1678459755000,15515,2545,3265523,88,951.240248728095,538.9815398580635,1292,95,100.66968781470284,56.12500141536047,1177,88,1283.1131630648372,100.44364523618351,1292,0,4.436245405711066,180.4311404868691,10719,0,15.607862903225806,344.8357898424637,10846,0,6.098663522012584,215.14423390461815,10840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,1
0,0,2404:a800:6:148::f,66:3a:1a:d5:4b:24,66:3a:1a,443,2401:4900:629d:c5b9:cdb:1177:4bf9:a21f,6c:6a:77:37:be:9b,6c:6a:77,63626,17,6,0,0,1678459789279,1678459818868,29589,7964,7467348,1678459789279,1678459818868,29589,5647,7234340,1678459789285,1678459818834,29549,2317,233008,87,937.6378704168774,545.4860658619173,1292,87,1281.094386399858,112.49148327824506,1292,95,100.56452309020284,60.037601932905865,1180,0,3.715810624136639,71.78342650958659,5064,0,5.240701381509044,89.18873598465652,5166,0,12.758635578583789,133.56350375991804,5064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,1
0,0,10.1.204.35,84:c5:a6:b9:7c:d8,84:c5:a6,52082,180.149.60.13,00:08:e3:ff:fd:90,00:08:e3,443,17,4,0,0,1678448474642,1678448500331,25689,2938,3115756,1678448474642,1678448500304,25662,446,48062,1678448474666,1678448500331,25665,2492,3067694,65,1060.5023825731762,471.2417179313286,1292,75,107.76233183856505,158.64319946100576,976,65,1231.0168539325823,256.36865900183693,1292,0,8.746680286006123,55.16248456808037,894,0,57.66741573033709,147.98347833220265,948,0,10.303091128061004,66.03901173368936,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0
0,0,180.149.60.12,00:08:e3:ff:fd:90,00:08:e3,443,10.1.204.35,84:c5:a6:b9:7c:d8,84:c5:a6,54978,17,4,0,0,1678448947326,1678448953939,6613,690,379558,1678448947326,1678448953939,6613,503,357492,1678448947335,1678448953917,6582,187,22066,67,550.0840579710149,486.9275003548232,1292,67,710.719681908549,465.44344933855206,1292,75,117.99999999999996,190.035791761809,971,0,9.597968069666186,15.745229858821322,120,0,13.17330677290837,23.077493434406684,126,0,35.387096774193566,25.25289697400624,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0
4,0,10.1.204.35,84:c5:a6:b9:7c:d8,84:c5:a6,49980,180.149.60.13,00:08:e3:ff:fd:90,00:08:e3,443,17,4,0,0,1678449395481,1678449425635,30154,2876,3127532,1678449395481,1678449425635,30154,366,42859,1678449395522,1678449425424,29902,2510,3084673,66,1087.458970792767,449.18124013579626,1292,75,117.1010928961749,183.7540886475529,973,66,1228.9533864541788,262.4887930923708,1292,0,10.48834782608698,80.97647870995084,1499,0,82.61369863013698,225.9508269191735,1537,0,11.91789557592662,89.56440993669354,1499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0
1,0,10.1.204.35,84:c5:a6:b9:7c:d8,84:c5:a6,57811,180.149.60.13,00:08:e3:ff:fd:90,00:08:e3,443,17,4,0,0,1678449562788,1678449592144,29356,3036,3166657,1678449562788,1678449592144,29356,454,45674,1678449562825,1678449592121,29296,2582,3120983,66,1043.0359025032906,476.1327286764123,1292,75,100.60352422907496,143.78726801180466,990,66,1208.746320681643,281.5117302317217,1292,0,9.672487644151582,65.27034306499993,1616,0,64.80353200882999,167.33894326904294,1653,0,11.350639287098032,75.15303681436039,1717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0
0,0,10.1.204.35,84:c5:a6:b9:7c:d8,84:c5:a6,57065,180.149.60.57,00:08:e3:ff:fd:90,00:08:e3,443,17,4,0,0,1678449771991,1678449801989,29998,2938,3172802,1678449771991,1678449801989,29998,379,46733,1678449772029,1678449801781,29752,2559,3126069,66,1079.9189925119158,453.8496901766953,1292,75,123.30606860158308,198.248257703949,983,66,1221.5978898007045,273.90624000658414,1292,0,10.213823629553987,78.27923651127212,1611,0,79.35978835978833,216.65722459127537,1653,0,11.63096168881938,87.15720522760755,1649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0
